indice_tiempo,alimentos_bebidas,carne_vacuna,carne_aviar,fiambres_embutidos,preparacion_frutas_hortalizas_legumbres,molienda_oleaginosas,productos_lacteos,molienda_cereales,galletitas_panaderia_pastas,azucar_confiteria_chocolate,yerba_te_cafe,gaseosas_aguas_sodas_cervezas_jugos_sidras_espirituosas,vino,otros_productos_alimenticios,productos_tabaco,preparacion_hojas_tabaco,cigarrillos,productos_textiles,preparacion_fibras_uso_textil,hilados_algodon,tejidos_acabado_productos_textiles,otros_productos_textiles,prendas_vestir_cuero_calzado,prendas_vestir,curtido_articulos_cuero,calzado,madera_papel_edicion_impresion,productos_madera_corcho,productos_papel,edicion_impresion,refinacion_petroleo_coque_combustible_nuclear,naftas,gasoil,fueloil,asfaltos,otros_productos_refinacion,sustancias_productos_quimicos,gases_industriales,productos_quimicos_basicos,agroquimicos,materias_primas_plasticas_y_caucho_sintetico,pinturas,productos_farmaceuticos,detergentes_jabones_productos_personales,otros_productos_quimicos,productos_caucho_plastico,neumaticos,otros_productos_caucho,manufacturas_plastico,productos_minerales_no_metalicos,productos_vidrio,productos_arcilla_ceramica,cemento,cal_yeso,articulos_cemento_yeso,otros_productos_minerales_no_metalicos,industrias_metalicas_basicas,industria_siderurgica,aluminio_otros_metales_no_ferrosos,fundicion_metales,productos_metal,productos_metalicos_uso_estructural,envases_metalicos,otros_productos_metal_y_servicios,maquinaria_equipo,maquinaria_uso_general,maquinaria_agropecuaria,otra_maquinaria_uso_especial,aparatos_uso_domestico,otros_equipos_aparatos_instrumentos,equipos_informatica,equipos_electricos,instrumentos_medicos_opticos_precision,vehiculos_automotores_carrocerias_remolques_autopartes,vehiculos_automotores,carrocerias_remolques_semirremolques,autopartes,otro_equipo_de_transporte,motocicletas,otro_equipo_transporte,muebles_colchones_otras_industrias_manufactureras,muebles_colchones,otras_industrias_manufactureras,recliclamiento_reparacion_instalacion_mantenimiento
2021-05-01,141.01851678197335,90.23465164869987,237.9951493291455,117.50947563603187,195.22092217225108,201.1546582526656,139.35602698442008,158.02736943134948,136.153803762523,90.06775890088085,144.10892333383384,110.45404663427642,136.89187449833062,154.82873479013855,80.66841916274362,86.99587805142568,77.63183462466202,95.73829037844436,223.1995249393591,112.47044417030746,86.06496190297032,68.78169480071197,74.16726949241196,73.9963634939572,39.088800540803405,112.69735348738115,108.05617839051979,106.4356583009938,109.61114025394934,107.64195401459298,103.88946186108612,128.22733062130135,103.40588302389604,103.64230354223602,78.47853548074106,90.70986052752015,143.2495504496647,182.5337424027681,84.34852747845552,104.9817757550364,117.68912251667794,98.67064093943672,195.1228720271308,154.04555751580628,157.36753685463069,110.50005335028374,108.09241706161137,94.04228043839855,113.06394183030125,166.27609085175698,147.636732806473,173.0519643391871,172.47623745515915,178.46989735697306,170.5545244746828,159.52612482728674,95.22242079153236,87.78816759323277,114.91396967844922,112.21547308830358,105.2016755549947,90.35647550296076,173.90732353439,105.5012733608238,159.8667920936895,86.48442928333246,321.25702164470044,73.60399253704595,204.34460963508755,117.76396202500453,250.0053310913975,66.31073895929651,119.79854252458847,129.91690016629198,221.48684239492385,173.62188164685793,83.46134209261103,70.44517424951275,364.7540446698441,39.77581550851148,98.30299940153336,95.82556310771048,83.08750984430995,121.68405865362828
2021-06-01,149.45064483240066,100.02180003536192,262.3687805843418,129.37581390839028,213.45969644384073,197.1053662738329,140.11088407747815,166.34482407002875,135.8988265738701,157.40302065285874,143.36740552253372,105.09616851751099,154.22243373237038,174.87363273929017,66.27158023020577,17.69953682411573,89.58158802081849,106.00555077525306,327.767896981187,108.03209677881719,91.6434577322986,71.00898291403806,79.98701317978897,76.96055204019424,39.77777135591835,136.17921499951635,112.92344163871257,111.82836448796557,109.12158782589665,117.33851147227277,100.31606047923927,115.73227154876867,99.97762574241904,112.88010493920537,64.18790385953709,90.86569849587464,144.984788822499,165.95473318310766,83.54763649962838,117.15663794731276,98.97323187100605,111.82084821690017,202.60999180803765,161.61091718904478,146.3405080867586,117.34899172649547,115.11848341232226,104.23700177992444,119.45244652125284,178.97638621496236,155.98441770463774,173.30670181189643,184.04170727358925,183.30733985076162,211.13278634226126,168.29297640237525,100.63978766036797,92.993688567562,113.45785837289858,125.4828736484103,116.04364893983146,97.01496933061709,164.53349458084762,119.17064067943024,165.3772427464513,85.14121495805685,330.3807992946322,79.32945177182012,224.33720070062685,137.95530637463915,317.73998402175226,74.97528519400136,124.70641268625465,147.91409697042198,254.17127799336862,203.98786440138832,93.30218732294779,102.72121951810986,426.8458398848892,68.94481908334784,100.2063095202121,96.57455020273153,82.80611483650928,128.59837307531356
2021-07-01,152.33239169937622,99.31641709076995,254.0526043260139,138.04192287312364,229.5238849458933,182.4176596037641,114.9804768172446,165.2583824454127,139.63528081545337,190.43963558695054,145.2774298665476,119.6315539371754,146.11841888787964,201.4600459233896,56.01907833807357,2.8233151525586724,81.54803630088536,106.57792690437904,322.3945973023029,109.07175185364613,92.15308621851149,72.62803974402364,87.21113803949886,87.56215867990318,42.14108339294598,134.29155174487818,116.52208257646457,116.47250774528527,117.58462351596762,115.52741185394302,105.34277328251991,136.73096408114688,101.20021504461651,87.74651156972864,41.87946638230201,96.08697495585714,148.49125360088277,163.84766413765453,87.74076387039432,92.89677219143582,110.01335467891897,96.82636702449236,216.07766481206073,162.21860484394867,167.06516929547456,113.7643376929672,123.35568720379146,93.66713942923309,114.4560992946718,188.91569816340458,159.1197361889326,177.26388732313362,203.85378150051204,198.77168459618915,218.14994520956756,180.61108976881806,105.55248032688503,99.84897036952121,118.73045923973943,120.50083032591095,112.9671896563531,93.32252452344673,162.08967975480232,116.26034927240076,165.03491864029183,94.26659135201201,320.330977944296,81.03536254444266,209.86254930908092,136.5862866185955,330.03880761822546,68.41756094570664,123.25075184949318,130.9287219446771,208.87600460719716,217.58168655506375,84.87703598583565,99.13370061960336,339.15944408426105,74.12108165613297,115.46054042551002,106.65806182480557,117.66120410937685,131.05026656085323
2021-08-01,155.33312403939058,106.48086433825598,261.8526999563418,135.74053908498723,225.0502854631778,169.04659855841092,136.91097314963474,157.88816108710986,139.77719312743218,184.4753492913138,137.7508691012747,144.19184049755967,149.17481187116104,191.5069651786296,59.54153980396764,0.0,88.1158730905418,95.95148457041158,239.83847044373005,107.0358967681452,89.59377526086566,65.7024746120445,90.12992612439928,89.4455928248808,44.915405441733455,141.76504942824943,117.73098872956106,118.10531643384127,118.84305213988067,116.40321937666428,108.88562751974013,147.34310789103574,103.99494247120857,83.61774513378352,66.13303243585908,96.5861816401483,146.6046058337835,153.50533665516764,82.8758188437201,104.22780236107593,98.8770317976957,121.7978076415468,209.84991096216535,164.06704565389532,155.7377974243414,121.69301089069833,117.73862559241705,92.76774962875253,126.14521537703646,197.6630721782481,167.45867575421562,182.27552107311004,209.3295160827398,204.81280212274493,242.59639366055745,183.35728098195756,104.36870037056093,96.90959161715327,120.47059929660114,125.04022240715435,111.84486173367634,92.26590726576231,155.07782754533713,115.52379809928784,178.3303928961094,107.87357097787408,343.69798442091167,83.2161028531504,218.97369134027866,137.8100165383564,317.7830514182855,76.1192499769228,121.43404197759997,146.1718036813336,244.09639201001468,215.88849714387214,93.46856343377813,107.0571342127896,417.16810702761455,74.74106891310869,102.5327211229211,102.79903620533575,76.67320779998312,132.99879291282363
2021-09-01,152.8250100921924,103.16672386230785,261.8503334880277,142.74644847144705,236.26913545759706,169.180012997961,124.56722311585315,154.889995425522,137.2020765037749,181.4192391664166,134.7141895995301,158.14480664975508,143.82363773539362,171.63087812502627,64.66823590932806,0.0,95.70290064946984,96.7991406915492,168.3771926287585,112.67583527709016,99.20535361400023,71.70332171019781,96.22708759052915,93.46954791038893,42.93100636548091,165.38033287315844,115.47153172852322,110.88332749812967,119.63158363401993,114.53338881234144,103.76657793351826,145.6603049599895,97.19532079892983,96.68871957669765,62.77094334768072,88.57325935089106,146.7370378622314,161.4720790179814,70.79397087901427,125.22298017242544,84.82062401275586,136.12564271725418,208.1051315298785,164.42647689177565,157.0333488763923,125.80313696203484,128.13281990521327,99.78185903117516,128.66250628271146,190.5263646025536,143.22403225795335,173.01329173700324,213.78965520825255,202.08348466623409,233.52133619790806,182.02887493400203,100.5233754752199,92.97432366656648,112.13952393906828,126.0807556664572,114.69713678765311,92.03625978815158,179.26560649190085,117.94814217475647,192.70259822015635,120.08594583729415,375.3058047399595,85.04276431776732,224.92781789723298,136.52797553161733,304.0610490349415,80.07171842912801,119.05484000150014,152.64318446157822,268.3314599640658,222.34411936353283,92.04577128659743,114.85783336276529,455.3731435234638,79.37339081366186,96.34133927442078,91.77820554717734,73.82064664224777,132.8040774543859
2021-10-01,145.28261800593506,99.09804218099266,251.8181882172747,138.31125951565323,254.88979939308564,152.87531733101713,128.061274473038,152.67323397649,123.49413815596772,128.1463444736825,114.79138036486901,153.19819149456174,137.86734128607594,173.51623464307588,59.50535637075633,0.0,88.06232501604919,87.63228847249103,60.530892935866504,114.95397331850799,98.37348623396176,70.09398827555674,105.9992209126249,105.28943314310547,41.715525287384864,178.29327527442604,114.62452685380714,111.34855527533897,117.8446437023968,113.71296524027352,109.2498693175925,162.1389344787021,102.33609232182287,85.05233665284501,76.7487883245167,90.01994082837015,145.14130729025888,159.58151194891565,72.84845167770355,131.3321972717248,92.67304693746061,120.86688204580072,203.4405306211222,160.43723183464988,147.20438204123292,119.84896429578899,118.59111374407583,92.81517475196294,123.53551167942067,195.3549370694461,152.0298158196164,174.29913178401102,225.27760744411833,196.22460606582575,231.6460616174294,182.7046995355965,104.77385620644124,99.54301174881522,117.33385974139011,118.0136635273136,107.99854427099102,87.57806860422538,197.17335999495745,108.78033694299636,179.1947216657477,109.12393035953924,349.67853173661507,80.09503121256013,214.43280328070853,120.09087154815734,259.8256850303389,70.42933468473132,111.42736179526712,144.2716563057464,253.27221172707596,201.31368363851874,88.31285683392296,112.54853839513439,505.20535422582094,71.6305302847724,106.40825677382874,100.2632646381599,97.32295014155976,130.03163702788964
2021-11-01,148.90185302379865,101.22276521363102,261.97124496975516,153.8237204391511,253.84779896762285,133.13353902181916,117.77829036467065,151.40394799657454,122.91487076808056,85.62795672887029,112.9870414417555,170.82453869727803,156.92409901461102,211.31732647998737,58.55957571399878,0.0,86.6626586890325,87.65511354095896,35.000024944569304,115.38232690951352,103.9922469823998,70.49530184659261,103.70517661065523,104.4482576747773,41.91691441320386,167.13695222621195,118.70578641414514,101.88392639233597,125.51972800383113,123.43029230530941,108.26268494760077,156.65000141220668,100.95406420327826,84.38564454935894,53.08514044895928,93.00000555395224,153.77690800318484,154.80936797854034,78.1701849653406,146.69511751041054,107.19473607272951,127.4087666596768,217.95586095697388,169.6671484369125,126.88124382735703,126.59677834912463,128.03317535545025,106.04472246709588,128.93371922755375,196.5080894933463,164.74913451313853,170.35462980558285,217.86143892012637,200.89805787837048,239.25774356901323,186.46611931216967,101.26217921772495,94.6280036124273,115.40401212486586,119.82518590291913,111.91606521472413,95.77630611556964,198.985200772117,111.38432754259753,172.53070886957127,113.75294606045918,303.9297406146966,85.24443659450107,231.77292981922483,133.70704417418455,284.53274679520433,83.52064704176325,116.50690415691689,161.79856813035374,290.68587440955685,221.00031775744867,96.71558317329637,124.30226495619486,568.7732589448797,77.98480145215672,111.43557855181272,97.76404307483097,116.56521372968606,133.59559668960426
2021-12-01,144.10732905845262,104.34720314994624,270.61379477875283,160.8124205017052,214.10524597685043,132.95759489833821,122.80905080050863,134.05428645234608,111.98056295031513,57.06497847837615,110.02956070306004,177.4134048042831,148.19678589198696,209.49932935416933,54.33722793468818,0.0,80.41398150851604,68.23754525324517,28.086849900359084,79.36292068679529,80.48008171153887,60.506522344926616,110.86847515087294,117.77422594471328,41.848531973806985,155.90981247958615,103.7563936808674,84.55726796404139,109.5135576846687,111.10267712604711,115.02566956046049,170.2276732658644,105.9019420803016,83.2191563130584,45.11303339682972,99.45101240199234,139.91891454393956,160.6719959464964,79.31365437725664,119.75202067944335,113.60829873706744,112.60562753786665,191.98920749495747,144.59530392653153,134.16113470372667,112.89016872725188,112.26303317535545,91.97345279193793,115.67517873040286,185.2034985863057,168.74520402822338,165.9983334956431,200.67172311128846,187.67276193763092,211.07762994124363,175.3016372306974,102.7808697473765,98.4736838095374,111.03231662077054,115.75417357363288,100.56239396098483,87.91147715909,175.93639902023693,99.65171513239575,182.1705145418002,121.829796871256,342.8000554370443,79.48068091250079,211.37077311253796,129.89496249577343,277.8461949001977,83.43445623832302,106.6608041744372,138.41014012875203,244.47147348187968,206.65342896249223,82.28387353750733,114.69399709799269,523.6928109508742,72.07302094874144,114.97517026048234,97.81897733381062,134.30204048748666,127.32258878895959
2022-01-01,131.5927788718501,88.93890872991906,239.86459341893766,138.85889752273667,187.23803391438008,118.15557718164116,136.19721003718337,127.7299166100269,105.94775272892508,35.19407288500512,108.10119853817059,169.33464840435585,101.551816597807,197.62377009729883,82.76827121844698,99.8454389282996,74.57283852828442,53.1258957305509,6.188463033569725,69.0677805478053,60.90440457788331,48.082955928066255,61.759571053498725,62.92245214761681,32.197397732504385,88.67775951741628,107.28234753714601,91.56085608608538,111.1152189383559,114.1507943899018,110.78290340012028,149.53746251202412,104.08939132513055,84.78952678900853,34.28213788068774,101.73573840656583,140.66907765801307,165.99513630583965,85.5923692070249,110.26560249539304,112.60365153943906,90.73468086216407,192.00784931593648,148.96745651022428,154.59632758216497,103.26049896106915,82.90118483412321,83.68168608707703,109.71582652385032,160.43963999811805,140.2393167124449,143.41674305167072,174.66073665687838,177.79003966036984,186.28400233459877,152.89858199062778,95.04464548367392,90.60041410061567,113.79164623751312,98.29242633626237,88.95689681648902,81.5102192170159,181.31770802435813,85.09459563721882,123.96685403151069,98.09884394061179,195.79838959983005,60.15086716626531,160.86796012848527,95.4910076857974,188.05329902580988,59.643033236161344,96.53220293431461,71.78429546838804,117.24821297480436,83.28711079695368,50.061166780430156,91.59997839345392,350.3521783814387,64.63591157779538,78.78719330204336,67.45185014541097,71.95889664975188,110.4522389202289
2022-02-01,136.15568319316452,93.91458639215031,233.38548332962588,142.72148468410506,198.84368597447252,126.03943137137266,125.40681329279586,144.5933732710979,117.84359740286351,77.12225237116782,121.58368255127255,164.64415837464978,113.69722943623593,182.82738713034146,116.2698541361518,172.0368692700821,89.50693732075287,70.60042597926979,11.34875721277025,106.63115352131994,84.6359577729278,52.46467705373266,74.58358797127933,69.21673054842977,38.6998798209492,136.05807015029498,107.04845692965867,89.61638053999256,114.39941024584311,111.663926313291,90.07846516865322,136.6003652161918,81.35269866537631,77.16059387473425,35.39031062601038,75.93869049959812,133.74041991248686,163.698258169613,78.98330624827548,114.51213321872815,92.05140541568852,99.14974761033642,176.01089474064239,149.88865400218427,154.69361595732866,107.95590537307817,91.82464454976304,76.33646764003012,115.12120333024073,166.90933091586362,135.43712354638245,145.33413134195777,182.9388085988873,173.55194409742708,210.97258076669803,157.87267070539434,92.2304337964201,84.12623986946775,107.0990796883367,117.29117880965937,95.48676644066154,87.05872407528932,178.6269855454244,92.59809517495465,158.81091195909025,83.49361818591996,321.9388773181278,70.17903595211415,209.66171999289185,117.2742121326919,255.87229974963816,73.23205791665409,96.70057955685509,130.78417841332225,235.12587456549184,201.46232511937498,75.10191004119694,92.54766351430578,364.1073788155631,64.24895027374461,86.28095628503152,82.3412724111391,67.58449612321897,116.86553670599895
2022-03-01,154.01939252930475,104.83425916942184,265.32043539613846,153.24152328275207,240.05912431688395,144.43496799135403,135.45359063489718,180.46356776988748,144.9215330575963,92.79011151315468,155.73978594755357,162.24516360835233,138.18855539762967,196.2439856145717,156.0712392738493,273.07741942879113,99.9192888986348,86.47987094148945,51.052437950999874,112.73445992640929,106.13402803279625,63.704046236770424,103.30235852589327,99.54692313430289,43.818196146552076,183.36434247990243,122.70497413217204,98.52179913608644,129.6059817661547,132.29764593288905,103.86215082180229,134.36000678566674,94.22029523801304,94.98769888764693,43.08634631212016,100.09219648212826,153.37685610980435,173.54936974912619,89.68837224804109,127.3696742660071,116.35058787239896,101.78541703514998,205.67675471328013,173.13122769922032,166.56543400822488,129.04477286217448,131.35071090047396,103.54114802177567,131.84286050932877,185.84774724821645,155.2388468774456,169.53803829556745,195.78331852962833,197.80492080343902,231.51665884062197,176.4604402756838,103.89042913379325,93.89601777678645,122.71865669443943,134.30925007959442,111.50091221436641,99.50207539920876,195.64704030256314,109.75995143298141,187.7518842660533,111.05335222107195,346.4770394016121,85.93791512382674,272.10039960543287,136.40829226625945,308.5207705692531,82.21442924809425,109.7154883101407,161.3663927150863,298.70187679483223,216.3938658923596,93.07735823545417,114.01147670261248,493.2734171245552,74.48932267784114,106.84129908818808,105.66110262238624,84.51571005663328,136.0641797706369
2022-04-01,148.71692013407508,97.06369054739523,241.90203104372276,139.5807299659084,232.3205822575767,189.6978637568164,131.60475158220953,181.72392548726322,134.68244702083987,89.79344826848126,159.98929228834518,138.7916458516989,134.14296242897882,173.89245222922943,99.56583995858736,128.29270695208726,85.7796484282055,87.62532934492134,101.6862228129403,112.06890238275042,100.534822253441,61.19398926120778,105.01625264005015,101.00390513085985,43.78885842674534,188.0484811577735,114.04912032283795,90.89663994988886,121.60536130789207,122.31443415389676,109.06001634780814,138.3748241659149,101.81638421262969,101.74084534402948,53.99889333380865,102.8011587163456,145.95000373064158,160.7032163782122,79.04614722873178,123.10062994519589,109.91402753686938,101.22897721732085,194.2182916891861,162.40790165584306,173.99801073673854,128.03934353424586,131.39810426540285,107.29462608733604,130.0266458530932,190.7473492855095,175.81932476896947,163.48204155842862,203.47329297025217,193.63101821057282,227.71874979882347,185.30277984090137,79.34153700202481,58.17348803755351,129.93944785987478,133.14752290350478,109.24669639453225,95.8300497674622,182.33301308122424,108.75563620878677,208.3446399452133,103.40247805439367,447.771087055367,86.2921601254534,252.6223985149821,119.41205090775456,246.78938463772755,75.62942047573515,108.09864359548958,155.07986400057612,277.77307028862145,218.66699613056053,92.17317455971413,113.9889253368339,497.31178636864195,74.04359062156956,112.04535619821606,105.22127903786503,107.93268084199094,131.1105768832316
2022-05-01,154.17253864178863,107.89428971293201,250.5660774770993,138.06095871200714,241.29307663649502,197.02771015017774,142.82234725119898,177.4500811296474,137.4412402912593,107.34060492897437,174.78365838527588,137.3884291189612,129.42649407873418,185.45324192927404,66.93758397805036,16.14327470265184,91.3140701602207,96.43956355995194,147.96374926308116,116.63402290272745,104.49784238628801,68.51236148144379,101.56984924428082,99.71434423801259,44.694631161078064,170.7477459492985,120.16192747874278,105.82449190106294,123.33119648899942,126.7412802032868,116.56343564715917,154.38254700053065,111.16749718022601,96.47052502090554,57.92177388980767,105.05472063341821,150.21629008691735,172.27359684733477,87.42569191666465,119.4522061556884,120.94956394861298,101.39665696209197,202.6451558615152,168.34395111233314,157.86589343853112,123.2748504142875,108.93364928909952,102.70922603861878,128.6844521827821,199.82033123672178,178.40328733145554,175.80789084017022,211.53627280816556,202.38030618830805,242.77962576586128,192.18910621352882,101.05877683299823,86.29119249984748,136.36425962106094,138.58922907301982,111.22955495241814,95.69048688730946,173.53224709330442,112.20948410607897,188.18410182732873,101.11050395690592,362.32122472227286,88.19527697483774,272.1941448240876,147.15250840689404,351.1202731986521,80.5910306091024,120.88819709606392,160.14294341738722,285.93923949220425,232.6306372173498,94.68563559337686,115.33826199213681,489.99896040182074,76.29559450722608,109.06908449836013,101.67367031161568,99.4216704025702,135.95623391042957
2022-06-01,154.71737900027372,106.94440221449382,258.61086221387524,138.06431345549322,227.9084915484973,188.2005228798074,145.0513028867312,172.80003041382133,141.5359368886378,169.48076330265724,161.2842510595838,119.20408537169263,144.57395809661622,183.7939071821153,54.70386340191969,6.033552076629385,78.06103054185141,106.47017643866842,274.75968992201007,122.16174286625511,102.21117758360472,67.0031030100041,100.73965157380657,93.26861019702257,45.55231560335658,191.95785422703577,114.27687083048747,92.14623110270679,119.04130590487377,124.55584037903382,113.47875288464472,151.6556398047359,110.37137393675364,99.78364638556016,43.89735593577616,98.57616445344125,149.950850595736,158.22542006365305,83.06830368592168,126.50005682813762,108.33594995698914,101.77467024563373,205.67087077099382,168.09168993670806,163.98950967117258,121.73287788065646,91.00710900473933,102.66901799824332,130.14036061169713,197.05700962359697,173.28997552070922,165.2677293229916,213.9164847183392,201.98038748369368,245.28185472715472,188.4552281639193,109.06011926211488,98.04776479858785,134.51603797114427,137.9107119561859,107.69796037698598,94.26172128555814,162.68586168161684,108.46791116729031,201.69032069833273,113.61892171901773,400.1669064000033,85.95474000672314,264.1854279293049,178.67784923815066,482.7827548779003,94.06160635156199,105.92704808320656,164.37414307404848,295.65306596829004,218.70104569227192,98.86953776630814,114.60218147351385,480.86926564330025,76.43419631091754,109.10270810852667,106.12578803258738,90.36601782298096,137.7417235507337
2022-07-01,156.9753880455758,105.30547349404603,258.9150866379215,143.6905212093601,263.5511494991972,168.29013207702874,117.03280001584761,176.00987771059155,151.0916549166677,193.29993129902968,164.4664877838897,134.81074715185437,128.63063234719652,201.25087324317929,65.38655094945491,3.2576132318391093,95.20259163178983,106.36791478147643,279.9619232403096,126.85691624027243,99.66869513003428,65.3801190618435,82.32083305691819,76.75061856145197,46.21326044426717,144.9005981025758,118.43568123398524,89.09533146427538,127.14327979272521,129.74999645492503,114.47330565099583,154.39212914545638,107.82496450276844,108.25125203551293,32.170005006347054,101.96329541059717,150.51873535126774,159.18635533249747,72.68442781627068,147.61529668361862,104.71325974432051,105.19020918294612,210.13394657984972,173.63478096000466,131.89055264003116,121.68220171390097,102.78436018957346,103.17018287144144,127.71725445473515,199.26206223625564,180.02570961955587,152.48873219464025,225.580578391814,218.64138730028114,247.98969512460366,187.5369381200913,109.41314444253219,98.54857948076443,142.57185791420358,129.9065804436616,116.03191667259463,94.3860700732134,167.26124916194155,119.86134171610429,203.01397357875464,99.37487665804514,437.7853175146445,87.68638227912014,242.13261276046626,157.9761750996825,399.5485144011571,86.73373021675552,109.43266563891206,159.0634320649222,281.71736817983214,232.41618975657755,94.88911845086267,114.79700413881703,473.0368165508907,77.46552545629109,118.48554680092532,113.62888026160827,110.74127302555735,137.83236809148198
2022-08-01,164.16538187316272,115.94200585658231,272.15679688129325,146.78972167088486,275.1028639028385,151.2105424116599,135.36310838075366,163.11527829465794,147.4927156950993,192.90010659351242,151.5054175610525,161.80209204926263,159.62912988255175,208.31230180505085,63.943884364031625,0.21198036838207193,94.52919794099569,110.65754545207405,226.99403394760247,129.96323077205,108.55361902981929,78.29819657217463,90.87277380373939,82.53706341419974,47.81948166701571,172.6879736666191,123.47067292503974,98.64920582241776,133.29268773489073,130.66664865085895,117.14790379693792,160.57961153869886,109.89535870605323,104.76998215576421,39.57321123839666,103.94520559463976,155.9031706083745,163.75788963940738,64.54260625453048,157.50626162395562,109.75325913349924,118.91571587432217,221.76494721079385,172.420193248011,137.07309657210328,129.6089606567563,88.24644549763033,117.2653849605386,139.23119581229687,210.3788913945905,180.675014769564,167.25489674074254,230.5580130683004,219.68061768682946,280.77491852040913,193.57120515864972,112.42653825885162,99.12237890996144,141.50840465918532,148.93755705800677,122.40248370085261,102.6311434181401,175.8603644746819,125.43836277562896,203.21265275958785,119.73301073088696,387.3573384595351,91.24032581321082,273.93023912016747,132.41508946135568,239.58298207705002,99.5208509518814,113.84140686462673,181.46914449729672,337.9512713735775,252.4101250432299,102.57502336464972,121.49738261146469,505.65709592879534,81.46484113644057,111.86883070884652,112.68459159911794,84.76012920428258,142.69539492532033
2022-09-01,157.7410882631877,111.60583738601592,266.833887300582,144.94483225634568,279.86510670267285,134.01679447970477,124.30655422429358,157.82324879090172,140.00241504305907,176.32345002801588,126.00438560080377,176.24654891051335,152.09657313140994,194.36978793971852,62.12419894976887,0.0,91.93796546969091,99.03624441959795,186.45113279319406,127.81034925889308,99.49637885215131,65.63265855225094,94.67741855998855,85.57544906529691,45.57447750574566,186.26798994284786,119.25206129638991,93.45573170020107,130.4669341448405,125.75627722563746,110.0430368889002,151.92902772721942,104.52839005770429,88.94697304671725,39.52823781233483,96.79975220673207,149.77122130097604,159.5102286457053,78.25916380658569,150.05092266153483,100.44168974430647,118.85951843229815,205.67475329726173,164.3223812822804,139.11090234535934,123.42684087830081,66.67156398104265,109.28280024042806,136.27432584275897,206.4760393521007,171.7099334519202,165.776186541649,232.97755939536927,219.0591508825126,264.47360585112244,194.89512087465837,106.73890287564772,94.9786423243485,136.8226930182772,134.67669089001586,120.78961589728965,104.58105182848129,183.60414721819413,121.96232932893376,205.75470034113553,135.0222690840003,393.8040869697326,85.19488154182922,240.75599807736498,135.2703277852452,259.5178969355692,97.32280897871588,113.30193325943704,174.09334694825282,328.5557888272268,240.48820387645574,96.69524302997668,122.80121600620312,495.3574025990801,83.97785563151352,99.66115888983887,100.82324874898836,65.77610217318731,137.89850280383962
2022-10-01,149.2889481777417,103.08493419279598,252.8582451552331,139.76882647289116,259.2822865076773,133.46102476517925,129.88948805050038,152.67683124590778,132.86789032290807,108.65595837227485,115.585635922388,177.64195071152568,136.1580517448761,185.67266089470294,58.72495603342013,0.0,86.90740599126524,82.24620330085716,51.490357499087295,124.09300524298617,89.92472752082348,60.55022931059208,97.86274013828086,91.12285615687338,45.079766834997784,183.38322329044334,113.83796244591302,91.85035759893529,127.31625867949822,115.5899252916032,112.63305073051683,152.05712402464587,106.81415452128627,93.44403702985274,28.514342486837023,101.44968980633114,151.67798865389213,157.64652629765448,84.44314993743932,146.63257197288692,104.98554014634351,108.80583078187654,206.21126700475767,157.57138895425805,167.64819621294413,128.07858209549894,121.14928909952607,113.55219224885192,131.27667272672022,202.5825915197147,179.72615412716536,171.83423611489965,223.04820944457725,203.80352099586108,245.73308785235346,189.50655803585752,111.3306403487873,97.9460852033848,145.85822143027727,142.84108887365366,114.18017665385335,101.80395525116349,177.55846712266356,114.00721976704159,176.51439506868607,123.23220536128002,319.29384899722163,84.86149217573562,201.90707964853587,138.47888612610902,317.6004548557103,83.44799322563152,107.55203826762622,165.75147904746194,322.1629959988368,215.04728364667935,89.73708204429921,111.3591088197829,452.48477204090074,75.81106255753981,100.51726777545684,86.26505655415592,97.27486285638386,133.9217994277668
2022-11-01,149.99608199510072,109.89532777147866,267.24943849344106,144.05649928615924,227.40712563067166,149.12290353606795,117.18219160594121,148.48647410809448,130.29559148358334,98.31956980976857,114.59733278039296,182.7149998317677,125.5119273829215,205.26736587582687,62.91388530834254,0.0,93.10662693163,83.02781894482924,16.493740405214606,120.81269057381886,96.33982951845874,66.10929495356771,99.83550273166989,92.50179595983151,43.782678354372514,191.40293083541312,111.46527665281354,94.82181780559075,115.43472643778871,118.82184551266698,113.35740700166367,149.00212608937184,106.47016159042053,105.16474336332635,28.29380902413431,104.09964004219604,152.489300868504,150.74071509950917,78.56412751685527,137.53720730434415,111.88493615821935,117.55945758231856,213.11152470759885,163.0370692064031,154.08238195085016,123.08706790068305,120.04739336492891,97.3109688837719,126.96030858130318,202.58180985470656,196.10264023390354,165.27959250298542,217.06841870047722,197.44338213659586,248.03957968749677,188.50536289834147,106.326944021897,88.3488027246104,150.8003618282025,150.538219640704,119.0984866493247,104.56453631894733,207.42371012718954,117.93221017567667,164.08466920096612,123.1899200212938,259.95643864460794,89.83883856452871,217.0890160698803,146.85170349595322,346.7385702442582,86.13490818677963,110.74590183534737,173.61409124004393,327.44014289671685,224.24859343916071,98.57281323550663,122.23611480991687,498.4703457393318,83.02947254140774,108.34828538715519,97.15733032120364,106.16056492461848,134.14810212988806
